"INDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","Fmin","Fmean","Fmax","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","TOP1MATCH*","TOP1DIST","TOP2MATCH","TOP2DIST","TOP3MATCH","TOP3DIST","VOCALIZATIONS","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5"
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc169998.wav","0","134.935822","0.93254","1378.125","1790.332","2756.25","","","","","","","cluster.043","0.478987","cluster.044","0.616834","cluster.046","0.625025","1","","","","","","x1A4crNYFoQFQ6upn44UcQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc441294.wav","0","2.528","0.117333","1500","1675.781","1875","","","","","","","cluster.043","0.541366","cluster.046","0.615569","cluster.044","0.690065","1","","","","","","VA9eaFE6nBouHRi+VQAQ6w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc169998.wav","1","131.66394","0.106576","258.398","1494.658","2583.984","","","","","","","cluster.043","0.5479","cluster.052","0.56424","cluster.042","0.649538","1","","","","","","x1A4crNYFoQFQ6upn44UcQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448449.wav","1","55.424831","0.671429","775.195","1603.395","4478.906","","","","","","","cluster.043","0.563611","cluster.045","0.622611","cluster.100","0.674473","1","","","","","","pgf3yStxbUSyB9EUDSjkXg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448449.wav","1","30.731178","2.493878","689.063","1642.676","4392.773","","","","","","","cluster.043","0.582408","cluster.100","0.60215","cluster.052","0.632259","1","","","","","","pgf3yStxbUSyB9EUDSjkXg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc483257.wav","0","31.226757","3.783447","947.461","2056.683","9991.406","","","","","","","cluster.043","0.614898","cluster.061","0.639059","cluster.044","0.682857","1","","","","","","9rvPyK+qEGsp6/galqq4LQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc197156.wav","0","19.961678","0.889909","689.063","1631.223","3014.648","","","","","","","cluster.043","0.629895","cluster.044","0.675262","cluster.052","0.714885","1","","","","","","3wkmYsfO/1IKG8VG4Oj8ww=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc197156.wav","1","19.961678","0.889909","775.195","1631.223","3014.648","","","","","","","cluster.043","0.629905","cluster.044","0.674017","cluster.061","0.709881","1","","","","","","3wkmYsfO/1IKG8VG4Oj8ww=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448448.wav","1","52.350113","0.111905","861.328","1550.391","2067.188","","","","","","","cluster.043","0.684522","cluster.042","0.791789","cluster.052","0.820842","1","","","","","","oP7Azkw6BYP5t9v/OzZqIg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc513542.wav","1","8.554667","0.522667","1406.25","1881.25","2906.25","","","","","","","cluster.043","0.716541","cluster.044","0.832968","cluster.042","0.873509","1","","","","","","njGX3t8GtKrnwIpevfKaAg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Redwing","xc599739.wav","0","0.005329","1.177664","1205.859","2251.542","7407.422","","","","","","","cluster.043","0.787282","cluster.044","0.821442","cluster.046","0.825324","1","","","","","","rLIQ+RKjKX0ACfjVh4++yw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc424965.wav","1","0.005329","1.007143","1205.859","1581.712","1808.789","","","","","","","cluster.043","0.863153","cluster.044","0.929544","cluster.045","0.955121","1","","","","","","2PZX+Nw7RPTWNy5DIRK0og=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448451.wav","1","162.954651","0.341043","258.398","1701.123","6373.828","","","","","","","cluster.043","0.90092","cluster.045","0.908519","cluster.042","0.960152","1","","","","","","mAj+s2yN99pS1HVhlax0zw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Common Moorhen","xc82701.wav","0","77.693878","0.452948","602.93","1794.434","4220.508","","","","","","","cluster.043","0.901491","cluster.046","0.935295","cluster.108","0.948197","1","","","","","","sJDzNaFzKoHVP/68kC+wLw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Common Moorhen","xc500259.wav","0","12.197619","0.698073","516.797","2017.969","4565.039","","","","","","","cluster.043","0.944792","cluster.052","0.947025","cluster.042","0.966435","1","","","","","","WRPXT/rSOe6KQ3U3gs7neA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Common Moorhen","xc500259.wav","1","12.197619","0.698073","516.797","2017.969","4565.039","","","","","","","cluster.043","0.944792","cluster.052","0.947025","cluster.042","0.966435","1","","","","","","WRPXT/rSOe6KQ3U3gs7neA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc530626.wav","0","6.544","0.496","1406.25","3298.469","5718.75","","","","","","","cluster.043","0.97234","cluster.052","0.982205","cluster.042","0.987031","1","","","","","","0HpKUCgDLivnyk3fdI5rAA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc197152.wav","1","36.827324","0.714059","1033.594","1622.168","2497.852","","","","","","","cluster.044","0.100055","cluster.043","0.560804","cluster.047","0.728303","1","","","","","","b6S1YodV+1DeHgEg4vbMVQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc197153.wav","1","36.827324","0.714059","1033.594","1622.168","2497.852","","","","","","","cluster.044","0.100055","cluster.043","0.560804","cluster.047","0.728303","1","","","","","","H56+zI8y+hUzKJpFUT/fjg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc197152.wav","0","36.827324","0.714059","1033.594","1622.168","2497.852","","","","","","","cluster.044","0.101549","cluster.043","0.567184","cluster.052","0.72497","1","","","","","","b6S1YodV+1DeHgEg4vbMVQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc197153.wav","0","36.827324","0.714059","1033.594","1622.168","2497.852","","","","","","","cluster.044","0.101549","cluster.043","0.567184","cluster.052","0.72497","1","","","","","","H56+zI8y+hUzKJpFUT/fjg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc465759.wav","0","8.835148","0.357029","1378.125","1626.953","1808.789","","","","","","","cluster.044","0.220939","cluster.043","0.510637","cluster.052","0.659805","1","","","","","","HuwMy+xxQZ4hRwe3MteKew=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448448.wav","0","46.488434","0.522222","689.063","1543.765","2497.852","","","","","","","cluster.044","0.391326","cluster.047","0.667881","cluster.043","0.739355","1","","","","","","oP7Azkw6BYP5t9v/OzZqIg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc169998.wav","1","138.788544","0.57551","1119.727","1676.277","3100.781","","","","","","","cluster.044","0.396273","cluster.043","0.490886","cluster.045","0.649196","1","","","","","","x1A4crNYFoQFQ6upn44UcQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448449.wav","1","52.243538","0.357029","775.195","1622.168","2928.516","","","","","","","cluster.044","0.568294","cluster.052","0.746037","cluster.100","0.756527","1","","","","","","pgf3yStxbUSyB9EUDSjkXg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405989.wav","0","19.801813","0.346372","689.063","1492.301","1808.789","","","","","","","cluster.044","0.64459","cluster.047","0.84595","cluster.056","0.85895","1","","","","","","ClT0Bq+8Wbq9fsGo2ngXNA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Common Moorhen","xc341737.wav","1","0.495578","0.415646","775.195","1464.258","2239.453","","","","","","","cluster.044","0.663873","cluster.100","0.805524","cluster.056","0.820977","1","","","","","","nqIxYUftPcllKUPJ8L2fjg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc519698.wav","1","72.45034","1.246939","1291.992","2728.974","7579.688","","","","","","","cluster.044","0.693416","cluster.043","0.795699","cluster.047","0.831087","1","","","","","","BeYhtsC4h/ugVF6a7i5S8w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc449756.wav","1","9.506576","0.724717","1378.125","2421.563","3273.047","","","","","","","cluster.044","0.7099","cluster.043","0.731783","cluster.045","0.84453","1","","","","","","o3+k72aB0IpB71XdtZZx+Q=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc288771.wav","0","26.883787","0.410317","1378.125","2577.001","3789.844","","","","","","","cluster.044","0.730218","cluster.052","0.826298","cluster.043","0.94062","1","","","","","","H0DQS3RvWZe3CAC++aIymQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc449756.wav","0","9.506576","0.724717","1378.125","1626.68","1894.922","","","","","","","cluster.044","0.747346","cluster.047","0.859469","cluster.043","0.878025","1","","","","","","o3+k72aB0IpB71XdtZZx+Q=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Common Moorhen","xc26789.wav","0","1.369501","1.0178","258.398","1833.398","9646.875","","","","","","","cluster.044","0.756142","cluster.052","0.950071","cluster.056","0.960945","1","","","","","","KSmH1W5tK+Z4xHEGaf/7RQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Common Moorhen","xc411754.wav","1","85.793648","0.474263","775.195","1636.523","2756.25","","","","","","","cluster.044","0.821352","cluster.110","0.853808","cluster.061","0.945893","1","","","","","","2Df8jT+t75sGisjn/hAM7w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc424965.wav","1","1.380159","0.468934","1291.992","1616.016","1894.922","","","","","","","cluster.044","0.82238","cluster.056","0.884584","cluster.100","0.906845","1","","","","","","2PZX+Nw7RPTWNy5DIRK0og=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Common Moorhen","xc411754.wav","1","123.718704","0.911224","1291.992","1542.131","1722.656","","","","","","","cluster.044","0.823246","cluster.056","0.910437","cluster.047","0.975654","1","","","","","","2Df8jT+t75sGisjn/hAM7w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Common Moorhen","xc411754.wav","0","85.793648","0.474263","775.195","1636.523","3531.445","","","","","","","cluster.044","0.835309","cluster.052","0.856695","cluster.061","0.929904","1","","","","","","2Df8jT+t75sGisjn/hAM7w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Common Moorhen","xc500259.wav","0","16.439342","0.261111","689.063","2067.188","2756.25","","","","","","","cluster.044","0.836421","cluster.047","0.921102","cluster.056","0.924503","1","","","","","","WRPXT/rSOe6KQ3U3gs7neA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Common Moorhen","xc500259.wav","1","16.439342","0.261111","689.063","2067.188","2756.25","","","","","","","cluster.044","0.836421","cluster.047","0.921102","cluster.056","0.924503","1","","","","","","WRPXT/rSOe6KQ3U3gs7neA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc519698.wav","0","72.460999","1.236281","1291.992","3697.085","6890.625","","","","","","","cluster.044","0.847074","cluster.105","0.888919","cluster.047","0.91889","1","","","","","","BeYhtsC4h/ugVF6a7i5S8w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Common Moorhen","xc500259.wav","0","1.929025","1.715873","258.398","2346.84","4220.508","","","","","","","cluster.044","0.853641","cluster.052","0.869117","cluster.048","0.955772","1","","","","","","WRPXT/rSOe6KQ3U3gs7neA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Common Moorhen","xc500259.wav","1","1.929025","1.715873","258.398","2346.84","4220.508","","","","","","","cluster.044","0.853641","cluster.052","0.869117","cluster.048","0.955772","1","","","","","","WRPXT/rSOe6KQ3U3gs7neA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405989.wav","1","19.785828","0.479592","1378.125","1858.008","2756.25","","","","","","","cluster.044","0.8838","cluster.043","0.915986","cluster.042","0.946305","1","","","","","","ClT0Bq+8Wbq9fsGo2ngXNA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc457105.wav","1","31.317347","0.820635","1378.125","2220.996","7149.023","","","","","","","cluster.044","0.895974","cluster.056","0.912746","cluster.047","1.001853","1","","","","","","k2fRYzRlMthSJUAeLEHZ3Q=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc197571.wav","1","16.354082","7.518934","258.398","1558.466","9991.406","","","","","","","cluster.044","0.898748","cluster.043","0.912115","cluster.052","0.991833","1","","","","","","VF9Tu2SIs/gxOKqhWJPCeQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc457105.wav","0","31.317347","0.820635","1378.125","2172.7","7149.023","","","","","","","cluster.044","0.904532","cluster.056","0.923319","cluster.047","1.009766","1","","","","","","k2fRYzRlMthSJUAeLEHZ3Q=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc476394.wav","0","8.030499","0.154535","775.195","2090.377","3359.18","","","","","","","cluster.044","0.911387","cluster.042","0.929544","cluster.052","0.943987","1","","","","","","8aClXsYRJC4p6H4PVS+8Vg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc176226.wav","1","82.661331","7.018667","1218.75","2023.313","7312.5","","","","","","","cluster.044","0.921653","cluster.042","0.938412","cluster.036","0.981844","1","","","","","","2MXIqJRJ8ztGhXQUSccAuA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc197571.wav","0","16.354082","7.518934","258.398","1517.748","9991.406","","","","","","","cluster.044","0.945017","cluster.043","0.959312","cluster.052","1.014224","1","","","","","","VF9Tu2SIs/gxOKqhWJPCeQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Redwing","xc575431.wav","0","82.293335","0.432","1312.5","1834.821","2625","","","","","","","cluster.044","0.960912","cluster.056","0.973332","cluster.047","1.032578","1","","","","","","VWkafUGysNrwuVX+uQzwBg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc424965.wav","1","6.719615","0.474263","2325.586","3159.048","3617.578","","","","","","","cluster.044","0.978132","cluster.043","1.008036","cluster.046","1.011089","1","","","","","","2PZX+Nw7RPTWNy5DIRK0og=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc197572.wav","0","105.744675","0.484921","1033.594","3715.456","5512.5","","","","","","","cluster.044","0.999945","cluster.043","1.111711","cluster.052","1.141287","1","","","","","","LJpFoi0/qE+tAOATm9t3Pg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448449.wav","1","18.368368","1.55068","689.063","1722.656","3789.844","","","","","","","cluster.045","0.184215","cluster.043","0.493748","cluster.046","0.549315","1","","","","","","pgf3yStxbUSyB9EUDSjkXg=="
